order_id,date,hour,customer_id,customer_type,restaurant_id,order_channel,items_count,basket_value,promo_code,discount_amount,delivery_fee,delivery_time_min,order_status,payment_method,device_platform,rating
ORD037534,2025-04-28,14,CU10504,Repeat,RST125,Pickup,5,178.43,SUFRA10,56.43,0.0,0,Delivered,Card,Web,4.3
ORD009740,2025-02-02,12,CU8088,Repeat,RST279,Delivery,1,46.2,,1.17,9.0,31,Delivered,Card,Android,3.8
ORD035292,2025-04-20,22,CU10775,Repeat,RST303,Dine-in,2,148.76,,2.27,0.0,0,Delivered,Apple Pay,Android,4.5
ORD026190,2025-03-23,19,CU9022,New,RST104,Delivery,2,151.17,RAMADAN15,62.4,0.0,55,Delivered,Cash,Web,4.0
ORD027514,2025-03-26,13,CU9892,Repeat,RST227,Delivery,4,130.86,,2.63,12.0,27,Delivered,Card,Web,4.2
ORD044651,2025-05-21,21,CU6287,Repeat,RST136,Pickup,1,28.99,,9.99,0.0,0,Delivered,Card,Web,5.0
ORD008951,2025-01-30,13,CU6477,Repeat,RST207,Pickup,2,65.49,SUFRA10,2.76,0.0,0,Delivered,Card,iOS,3.6
ORD020971,2025-03-08,20,CU7898,Repeat,RST309,Delivery,3,131.7,FEAST20,4.19,5.0,39,Delivered,Wallet,iOS,3.5
ORD005205,2025-01-18,22,CU9964,Repeat,RST235,Delivery,1,44.54,,0.69,7.0,22,Delivered,Wallet,iOS,4.2
ORD038550,2025-05-01,20,CU5158,New,RST180,Delivery,2,126.15,,0.87,7.0,40,Delivered,Wallet,iOS,4.9
ORD044118,2025-05-20,11,CU6004,New,RST320,Delivery,2,123.13,RAMADAN15,6.88,5.0,25,Delivered,Cash,Android,3.8
ORD026001,2025-03-22,18,CU7102,Repeat,RST206,Pickup,2,59.12,SUFRA10,0.76,0.0,0,Delivered,Apple Pay,iOS,3.8
ORD034367,2025-04-18,19,CU10275,New,RST209,Pickup,3,110.82,WELCOME25,7.1,0.0,0,Delivered,Apple Pay,Android,4.9
ORD010978,2025-02-06,18,CU10502,Repeat,RST134,Dine-in,1,32.55,,12.5,0.0,0,Delivered,Wallet,Android,4.7
ORD018522,2025-03-02,19,CU5580,New,RST178,Delivery,2,66.83,,0.26,12.0,35,Delivered,Apple Pay,Web,4.3
ORD018612,2025-03-02,20,CU6278,New,RST119,Delivery,3,71.87,WELCOME25,31.61,9.0,52,Delivered,Apple Pay,Web,3.3
ORD019204,2025-03-04,19,CU10253,Repeat,RST253,Pickup,1,58.45,,1.92,0.0,0,Delivered,Apple Pay,Android,4.1
ORD001305,2025-01-05,11,CU10019,Repeat,RST184,Dine-in,1,65.12,,1.4,0.0,0,Delivered,Cash,Android,4.2
ORD017653,2025-02-28,13,CU5211,New,RST140,Dine-in,2,69.29,,30.19,0.0,0,Delivered,Apple Pay,iOS,4.4
ORD007301,2025-01-25,22,CU7561,Repeat,RST109,Delivery,3,93.77,SUFRA10,39.27,5.0,53,Delivered,Cash,Web,3.7
ORD017046,2025-02-25,11,CU6528,Repeat,RST157,Delivery,3,102.99,,3.6,12.0,27,Delivered,Cash,iOS,4.4
ORD026281,2025-03-23,20,CU9104,Repeat,RST163,Delivery,2,93.88,RAMADAN15,3.69,7.0,62,Delivered,Cash,Android,3.6
ORD027753,2025-03-27,19,CU5124,Repeat,RST196,Delivery,1,64.86,,1.47,5.0,33,Delivered,Wallet,Web,4.0
ORD024283,2025-03-17,21,CU6335,New,RST173,Pickup,2,103.24,,0.03,0.0,0,Delivered,Cash,iOS,4.5
ORD017362,2025-02-27,20,CU6334,Repeat,RST146,Pickup,2,101.45,RAMADAN15,34.83,0.0,0,Delivered,Cash,iOS,4.1
ORD030798,2025-04-06,16,CU7279,New,RST234,Dine-in,2,72.19,WELCOME25,5.27,0.0,0,Delivered,Apple Pay,Web,4.3
ORD033375,2025-04-14,14,CU10721,Repeat,RST188,Delivery,1,25.27,FEAST20,1.73,9.0,34,Delivered,Apple Pay,Web,4.5
ORD004245,2025-01-15,22,CU5549,Repeat,RST234,Pickup,2,84.34,,2.53,0.0,0,Delivered,Card,Web,5.0
ORD011399,2025-02-08,21,CU9711,Repeat,RST298,Dine-in,3,160.47,,3.01,0.0,0,Delivered,Wallet,iOS,4.2
ORD032515,2025-04-12,13,CU7642,Repeat,RST256,Delivery,1,22.36,FEAST20,1.45,12.0,34,Delivered,Wallet,iOS,3.7
ORD027460,2025-03-26,19,CU9791,New,RST135,Delivery,2,61.97,RAMADAN15,24.34,0.0,47,Refunded,Wallet,Web,
ORD021631,2025-03-10,13,CU5588,Repeat,RST280,Pickup,3,122.97,,0.55,0.0,0,Delivered,Apple Pay,Web,4.2
ORD036883,2025-04-26,16,CU8469,Repeat,RST221,Delivery,1,42.89,,1.62,9.0,33,Delivered,Apple Pay,Android,4.2
ORD023341,2025-03-15,19,CU7034,Repeat,RST226,Dine-in,2,55.88,RAMADAN15,3.15,0.0,0,Delivered,Wallet,iOS,4.7
ORD022652,2025-03-13,13,CU9210,Repeat,RST237,Pickup,2,53.73,,0.17,0.0,0,Delivered,Apple Pay,Android,4.3
ORD045112,2025-05-23,14,CU6142,New,RST269,Pickup,3,90.24,,2.9,0.0,0,Delivered,Card,Android,4.4
ORD015010,2025-02-19,16,CU7366,Repeat,RST241,Delivery,3,154.14,RAMADAN15,10.04,12.0,34,Refunded,Wallet,iOS,
ORD047470,2025-05-31,13,CU8865,Repeat,RST125,Delivery,2,50.93,,22.31,0.0,29,Delivered,Cash,iOS,4.5
ORD033372,2025-04-14,18,CU10706,Repeat,RST181,Delivery,3,105.71,SUFRA10,10.47,7.0,32,Delivered,Cash,Android,4.1
ORD044741,2025-05-22,14,CU6578,Repeat,RST175,Pickup,2,69.69,WELCOME25,5.04,0.0,0,Delivered,Card,Android,5.0
ORD012459,2025-02-11,21,CU10423,Repeat,RST247,Delivery,1,28.66,,1.08,7.0,22,Delivered,Apple Pay,iOS,4.5
ORD031599,2025-04-09,13,CU6093,New,RST241,Delivery,2,60.87,,1.38,7.0,29,Delivered,Wallet,Web,4.5
ORD024540,2025-03-18,21,CU6841,New,RST130,Delivery,4,114.92,FEAST20,37.53,12.0,48,Delivered,Card,Web,4.4
ORD036815,2025-04-25,19,CU10607,Repeat,RST225,Delivery,4,207.63,,4.95,12.0,22,Delivered,Wallet,Web,4.5
ORD033511,2025-04-15,22,CU9039,Repeat,RST197,Dine-in,1,53.01,SUFRA10,3.62,0.0,0,Delivered,Cash,iOS,4.8
ORD007744,2025-01-26,12,CU6018,Repeat,RST252,Pickup,3,71.74,FEAST20,5.54,0.0,0,Delivered,Card,iOS,4.8
ORD026850,2025-03-24,19,CU10440,Repeat,RST332,Delivery,3,110.01,RAMADAN15,0.99,0.0,29,Delivered,Cash,Web,4.9
ORD026942,2025-03-25,13,CU6811,Repeat,RST253,Delivery,1,76.24,WELCOME25,4.28,5.0,46,Delivered,Apple Pay,Web,4.3
ORD009183,2025-01-31,22,CU10596,Repeat,RST247,Delivery,2,62.04,FEAST20,4.87,9.0,18,Delivered,Wallet,Android,4.2
ORD025799,2025-03-22,18,CU5177,Repeat,RST325,Delivery,2,151.87,SUFRA10,10.69,9.0,37,Delivered,Card,Web,4.2
ORD034956,2025-04-19,18,CU5608,Repeat,RST203,Pickup,2,149.33,,5.7,0.0,0,Delivered,Card,Web,4.5
ORD010069,2025-02-03,13,CU8199,New,RST278,Dine-in,1,40.22,RAMADAN15,2.04,0.0,0,Delivered,Apple Pay,iOS,4.3
ORD045452,2025-05-24,14,CU7294,New,RST216,Dine-in,1,30.79,WELCOME25,1.4,0.0,0,Delivered,Card,Android,4.5
ORD005994,2025-01-21,20,CU7448,Repeat,RST201,Delivery,1,31.47,,0.77,9.0,38,Delivered,Wallet,Web,4.2
ORD040277,2025-05-07,11,CU7506,New,RST274,Delivery,1,38.95,,1.01,7.0,44,Cancelled,Wallet,iOS,
ORD032722,2025-04-12,13,CU7571,Repeat,RST206,Delivery,3,123.81,WELCOME25,11.79,9.0,17,Delivered,Card,iOS,4.6
ORD038389,2025-05-01,13,CU8589,New,RST100,Delivery,4,157.71,,53.4,12.0,61,Delivered,Cash,Web,3.8
ORD017390,2025-02-27,22,CU8690,Repeat,RST321,Dine-in,3,87.74,,0.84,0.0,0,Delivered,Card,Web,4.3
ORD015408,2025-02-20,19,CU6042,Repeat,RST236,Dine-in,2,68.2,,2.16,0.0,0,Delivered,Apple Pay,Web,4.9
ORD033735,2025-04-15,13,CU6191,Repeat,RST319,Dine-in,2,84.96,SUFRA10,0.27,0.0,0,Delivered,Apple Pay,Android,4.4
ORD009987,2025-02-03,13,CU5214,New,RST158,Dine-in,3,118.64,,3.81,0.0,0,Delivered,Wallet,Android,4.5
ORD034058,2025-04-16,20,CU10267,Repeat,RST291,Dine-in,3,69.89,,1.76,0.0,0,Delivered,Wallet,iOS,4.5
ORD040163,2025-05-06,21,CU9960,Repeat,RST246,Delivery,2,45.99,FEAST20,1.25,12.0,25,Refunded,Card,iOS,
ORD045994,2025-05-26,20,CU5585,Repeat,RST251,Delivery,2,77.26,,0.02,5.0,26,Delivered,Apple Pay,Android,4.0
ORD006792,2025-01-23,14,CU10716,Repeat,RST265,Delivery,3,122.05,,4.24,12.0,34,Delivered,Apple Pay,Android,4.0
ORD020555,2025-03-07,13,CU7712,Repeat,RST168,Pickup,1,30.13,WELCOME25,0.68,0.0,0,Delivered,Card,iOS,4.4
ORD025323,2025-03-20,13,CU10476,New,RST227,Delivery,2,47.35,WELCOME25,4.58,5.0,16,Delivered,Cash,Android,4.6
ORD016740,2025-02-25,21,CU7139,Repeat,RST333,Delivery,2,66.97,FEAST20,0.5,12.0,32,Delivered,Apple Pay,Web,4.3
ORD026026,2025-03-22,19,CU7562,Repeat,RST191,Delivery,2,65.58,,1.43,9.0,34,Delivered,Card,Android,4.0
ORD045439,2025-05-24,20,CU7055,New,RST116,Delivery,3,127.39,SUFRA10,45.64,5.0,50,Delivered,Apple Pay,Android,4.0
ORD012096,2025-02-10,19,CU10070,New,RST193,Delivery,1,54.18,,1.9,9.0,38,Delivered,Wallet,Android,4.0
ORD023328,2025-03-15,19,CU7980,Repeat,RST284,Delivery,1,37.18,RAMADAN15,0.04,12.0,23,Delivered,Apple Pay,iOS,4.5
ORD047632,2025-05-31,20,CU9897,Repeat,RST235,Delivery,5,276.25,RAMADAN15,23.65,0.0,24,Delivered,Cash,Android,4.5
ORD029506,2025-04-01,20,CU10361,Repeat,RST308,Pickup,5,187.8,FEAST20,0.07,0.0,0,Delivered,Wallet,iOS,4.1
ORD035763,2025-04-22,21,CU9815,Repeat,RST116,Dine-in,1,24.62,RAMADAN15,10.39,0.0,0,Delivered,Card,Android,4.6
ORD022089,2025-03-11,19,CU7370,Repeat,RST323,Delivery,1,34.64,SUFRA10,1.72,0.0,41,Delivered,Cash,Android,4.2
ORD027931,2025-03-27,21,CU9186,Repeat,RST179,Delivery,1,31.3,RAMADAN15,0.47,7.0,43,Delivered,Wallet,Android,4.1
ORD005904,2025-01-20,13,CU9656,Repeat,RST319,Pickup,3,107.28,SUFRA10,7.33,0.0,0,Delivered,Cash,Android,3.9
ORD008632,2025-01-29,20,CU7839,Repeat,RST119,Dine-in,1,30.55,,12.07,0.0,0,Delivered,Cash,Android,4.7
ORD009773,2025-02-02,13,CU10835,New,RST167,Dine-in,1,57.84,,0.11,0.0,0,Cancelled,Cash,iOS,
ORD037689,2025-04-28,13,CU10319,Repeat,RST235,Delivery,1,38.09,RAMADAN15,0.51,0.0,24,Delivered,Cash,Web,5.0
ORD001923,2025-01-07,18,CU6240,New,RST219,Delivery,2,60.38,FEAST20,2.6,7.0,33,Delivered,Cash,iOS,3.9
ORD014637,2025-02-18,19,CU10178,Repeat,RST116,Dine-in,2,61.91,FEAST20,26.07,0.0,0,Delivered,Cash,Android,5.0
ORD012498,2025-02-11,18,CU6613,Repeat,RST277,Delivery,4,84.27,,0.02,12.0,16,Delivered,Wallet,Android,4.5
ORD047252,2025-05-30,20,CU5329,Repeat,RST232,Pickup,1,36.43,,1.04,0.0,0,Delivered,Card,Android,4.2
ORD041638,2025-05-11,16,CU9591,New,RST264,Dine-in,2,85.88,,1.28,0.0,0,Delivered,Cash,Android,4.6
ORD035556,2025-04-21,19,CU10899,New,RST116,Delivery,1,36.29,RAMADAN15,12.56,12.0,62,Delivered,Wallet,iOS,3.2
ORD015221,2025-02-20,21,CU6511,Repeat,RST116,Delivery,3,70.14,,31.42,0.0,43,Delivered,Wallet,iOS,4.2
ORD007651,2025-01-26,14,CU10786,Repeat,RST311,Delivery,2,67.94,,1.54,12.0,36,Delivered,Card,iOS,4.2
ORD008987,2025-01-30,19,CU5840,Repeat,RST154,Dine-in,2,115.53,WELCOME25,4.19,0.0,0,Delivered,Wallet,iOS,4.5
ORD001224,2025-01-05,11,CU7110,Repeat,RST171,Delivery,1,32.3,SUFRA10,1.11,12.0,34,Delivered,Card,Web,4.5
ORD043809,2025-05-19,20,CU5603,Repeat,RST107,Delivery,1,26.67,SUFRA10,8.03,12.0,61,Delivered,Cash,Android,4.0
ORD003681,2025-01-13,14,CU10309,Repeat,RST246,Delivery,2,63.25,,1.41,0.0,12,Delivered,Wallet,Web,4.4
ORD002492,2025-01-09,19,CU5721,New,RST307,Pickup,1,36.87,,0.4,0.0,0,Delivered,Apple Pay,Web,4.0
ORD014374,2025-02-17,20,CU6502,Repeat,RST323,Delivery,3,81.02,RAMADAN15,1.88,9.0,41,Delivered,Card,iOS,3.6
ORD010309,2025-02-04,16,CU5522,Repeat,RST138,Pickup,4,114.09,,49.11,0.0,0,Delivered,Wallet,iOS,4.6
ORD041184,2025-05-10,20,CU9299,Repeat,RST110,Delivery,4,150.21,,60.54,0.0,55,Delivered,Cash,iOS,4.0
ORD025865,2025-03-22,13,CU10129,Repeat,RST154,Dine-in,3,93.0,SUFRA10,3.59,0.0,0,Delivered,Wallet,iOS,4.3
ORD033138,2025-04-13,11,CU10430,Repeat,RST129,Pickup,1,23.82,WELCOME25,8.98,0.0,0,Delivered,Card,Android,3.8
ORD016890,2025-02-25,14,CU6932,Repeat,RST247,Pickup,2,62.68,RAMADAN15,2.78,0.0,0,Delivered,Wallet,Web,4.1
ORD004583,2025-01-16,16,CU5781,New,RST211,Delivery,5,293.0,,4.69,9.0,44,Delivered,Wallet,Android,4.2
ORD041631,2025-05-11,13,CU5916,Repeat,RST339,Delivery,2,64.12,SUFRA10,6.22,0.0,26,Delivered,Card,iOS,4.4
ORD020081,2025-03-06,20,CU5958,New,RST132,Pickup,4,153.43,,51.95,0.0,0,Delivered,Wallet,Android,4.0
ORD036462,2025-04-24,13,CU9493,Repeat,RST244,Pickup,5,165.59,WELCOME25,10.53,0.0,0,Delivered,Cash,iOS,4.3
ORD035673,2025-04-22,13,CU5006,New,RST282,Delivery,2,61.73,RAMADAN15,1.53,12.0,26,Delivered,Wallet,Android,4.4
ORD020116,2025-03-06,18,CU6160,Repeat,RST319,Delivery,1,41.88,,0.55,12.0,41,Delivered,Cash,Web,4.4
ORD023011,2025-03-14,18,CU7499,Repeat,RST120,Dine-in,4,138.75,,46.28,0.0,0,Cancelled,Card,Web,
ORD016927,2025-02-25,11,CU7593,Repeat,RST306,Pickup,3,68.73,,0.54,0.0,0,Delivered,Cash,iOS,4.9
ORD042206,2025-05-13,13,CU6760,Repeat,RST148,Delivery,5,141.4,SUFRA10,1.62,5.0,38,Delivered,Cash,Android,4.5
ORD025471,2025-03-21,13,CU7201,Repeat,RST113,Delivery,2,90.36,RAMADAN15,40.32,5.0,67,Delivered,Apple Pay,iOS,3.1
ORD047590,2025-05-31,19,CU5380,New,RST126,Delivery,3,145.86,,63.93,12.0,46,Delivered,Cash,Android,3.9
ORD034919,2025-04-19,18,CU5889,New,RST127,Dine-in,3,83.03,,36.36,0.0,0,Cancelled,Card,Android,
ORD047417,2025-05-31,13,CU5127,New,RST187,Delivery,2,42.14,SUFRA10,3.57,5.0,57,Delivered,Wallet,Android,4.0
ORD007482,2025-01-25,14,CU10871,New,RST295,Delivery,3,84.63,,0.32,12.0,33,Delivered,Wallet,Android,4.1
ORD002641,2025-01-10,21,CU6179,Repeat,RST115,Delivery,3,114.6,FEAST20,46.02,0.0,55,Delivered,Cash,Android,3.5
ORD036655,2025-04-25,19,CU5242,Repeat,RST107,Delivery,3,110.38,,34.5,9.0,43,Delivered,Apple Pay,Web,4.5
ORD016932,2025-02-25,13,CU9872,Repeat,RST238,Delivery,1,35.34,RAMADAN15,1.52,7.0,28,Delivered,Apple Pay,Web,4.2
ORD047460,2025-05-31,16,CU9508,Repeat,RST323,Delivery,1,33.99,SUFRA10,0.92,5.0,37,Delivered,Cash,Web,4.1
ORD010289,2025-02-04,13,CU8407,New,RST222,Delivery,2,93.15,,2.42,7.0,20,Delivered,Cash,iOS,5.0
ORD026402,2025-03-23,21,CU9394,Repeat,RST305,Delivery,2,56.97,,0.85,7.0,41,Delivered,Wallet,Android,4.1
ORD026523,2025-03-23,13,CU8272,Repeat,RST137,Delivery,3,141.84,FEAST20,59.26,5.0,47,Delivered,Apple Pay,Web,3.6
ORD038516,2025-05-01,13,CU10590,Repeat,RST221,Delivery,4,190.68,,6.93,9.0,12,Delivered,Apple Pay,iOS,4.5
ORD037590,2025-04-28,22,CU6942,Repeat,RST152,Dine-in,2,62.98,FEAST20,4.89,0.0,0,Delivered,Apple Pay,iOS,4.6
ORD005059,2025-01-17,11,CU10097,Repeat,RST147,Delivery,2,69.42,SUFRA10,26.04,9.0,61,Delivered,Apple Pay,Android,3.6
ORD003230,2025-01-12,13,CU8018,Repeat,RST147,Dine-in,2,72.07,,22.26,0.0,0,Delivered,Card,Android,4.5
ORD021586,2025-03-10,18,CU7897,New,RST283,Delivery,4,115.27,RAMADAN15,11.12,5.0,36,Delivered,Wallet,iOS,4.2
ORD015677,2025-02-21,14,CU8357,Repeat,RST274,Delivery,1,36.81,RAMADAN15,1.7,5.0,40,Refunded,Cash,Web,
ORD011423,2025-02-08,16,CU7034,New,RST123,Pickup,1,58.69,,22.63,0.0,0,Delivered,Card,iOS,4.6
ORD033012,2025-04-13,19,CU5295,Repeat,RST231,Dine-in,1,39.72,SUFRA10,3.63,0.0,0,Delivered,Cash,Android,4.8
ORD005692,2025-01-20,14,CU5985,New,RST133,Dine-in,1,41.58,WELCOME25,15.64,0.0,0,Delivered,Card,Web,4.5
ORD015908,2025-02-22,14,CU7728,Repeat,RST300,Dine-in,3,126.93,SUFRA10,3.33,0.0,0,Delivered,Apple Pay,iOS,4.3
ORD005098,2025-01-18,12,CU8298,Repeat,RST317,Delivery,1,25.81,WELCOME25,1.66,9.0,39,Delivered,Apple Pay,Web,3.9
ORD038887,2025-05-02,20,CU9764,New,RST138,Delivery,1,41.18,WELCOME25,12.66,9.0,57,Cancelled,Apple Pay,Android,
ORD029199,2025-03-31,13,CU8256,New,RST229,Delivery,2,58.06,,1.48,12.0,28,Delivered,Apple Pay,Android,4.4
ORD012457,2025-02-11,13,CU10512,Repeat,RST310,Pickup,2,87.46,FEAST20,5.82,0.0,0,Delivered,Apple Pay,iOS,4.8
ORD023137,2025-03-14,19,CU6437,Repeat,RST278,Delivery,1,30.43,RAMADAN15,1.58,7.0,22,Delivered,Apple Pay,Web,4.9
ORD043669,2025-05-18,13,CU6561,Repeat,RST219,Dine-in,3,71.2,,0.53,0.0,0,Delivered,Apple Pay,Android,4.6
ORD015806,2025-02-22,16,CU6208,New,RST241,Delivery,3,123.68,,1.06,5.0,29,Delivered,Wallet,Web,4.5
ORD034639,2025-04-18,12,CU8514,Repeat,RST144,Delivery,3,74.4,,33.09,0.0,46,Delivered,Cash,Android,4.1
ORD015301,2025-02-20,20,CU7037,Repeat,RST169,Dine-in,1,39.28,FEAST20,0.57,0.0,0,Delivered,Wallet,Android,4.5
ORD002050,2025-01-08,14,CU5900,New,RST247,Delivery,3,143.56,SUFRA10,11.81,0.0,27,Delivered,Card,iOS,4.7
ORD017371,2025-02-27,14,CU8077,Repeat,RST127,Pickup,3,88.42,,27.79,0.0,0,Delivered,Apple Pay,Web,4.9
ORD017109,2025-02-26,16,CU5206,New,RST297,Delivery,2,80.17,WELCOME25,2.79,7.0,31,Delivered,Cash,iOS,4.0
ORD040437,2025-05-07,11,CU7910,New,RST304,Pickup,3,130.75,,1.53,0.0,0,Delivered,Card,Web,4.8
ORD044420,2025-05-20,13,CU5988,New,RST133,Dine-in,2,55.69,,22.56,0.0,0,Delivered,Card,Web,4.4
ORD034960,2025-04-19,18,CU5880,Repeat,RST155,Pickup,1,50.66,,1.22,0.0,0,Cancelled,Cash,Web,
ORD039224,2025-05-03,12,CU8837,Repeat,RST171,Delivery,1,55.79,RAMADAN15,0.2,0.0,35,Delivered,Card,Android,4.2
ORD024238,2025-03-17,18,CU5121,Repeat,RST127,Delivery,1,37.34,WELCOME25,16.08,7.0,56,Delivered,Apple Pay,Android,3.6
ORD033611,2025-04-15,16,CU7999,Repeat,RST125,Dine-in,2,52.08,RAMADAN15,15.69,0.0,0,Delivered,Apple Pay,Web,4.5
ORD002168,2025-01-08,18,CU5977,Repeat,RST121,Pickup,4,83.15,SUFRA10,34.37,0.0,0,Delivered,Cash,iOS,4.7
ORD031808,2025-04-09,22,CU8628,Repeat,RST110,Delivery,3,130.52,WELCOME25,46.57,5.0,66,Delivered,Card,iOS,3.7
ORD014732,2025-02-18,12,CU9354,New,RST220,Dine-in,4,132.48,,0.53,0.0,0,Delivered,Card,Android,4.6
ORD008967,2025-01-30,21,CU8108,New,RST209,Dine-in,3,129.73,,0.62,0.0,0,Delivered,Wallet,iOS,4.7
ORD026450,2025-03-23,13,CU7202,Repeat,RST332,Delivery,2,55.54,RAMADAN15,5.27,9.0,37,Delivered,Cash,iOS,4.6
ORD008811,2025-01-30,20,CU5210,Repeat,RST229,Delivery,3,79.51,,2.35,9.0,26,Delivered,Apple Pay,Android,4.6
ORD035114,2025-04-20,13,CU9294,Repeat,RST232,Pickup,1,39.02,,1.15,0.0,0,Delivered,Apple Pay,Android,3.9
ORD027778,2025-03-27,21,CU5995,Repeat,RST261,Delivery,1,53.96,,1.27,0.0,47,Delivered,Card,Android,3.1
ORD035529,2025-04-21,19,CU8004,New,RST290,Delivery,3,100.6,SUFRA10,0.21,5.0,30,Delivered,Card,iOS,4.0
ORD030424,2025-04-04,13,CU8085,Repeat,RST175,Delivery,3,112.86,RAMADAN15,3.43,0.0,33,Delivered,Wallet,Android,4.3
ORD026267,2025-03-23,13,CU5896,Repeat,RST101,Delivery,3,162.86,RAMADAN15,66.19,5.0,48,Delivered,Card,iOS,3.7
ORD023697,2025-03-16,18,CU10246,New,RST221,Dine-in,4,159.06,,2.49,0.0,0,Delivered,Apple Pay,Web,3.9
ORD032277,2025-04-11,18,CU8567,New,RST100,Delivery,1,43.5,,16.44,5.0,52,Delivered,Wallet,iOS,3.4
ORD042576,2025-05-14,22,CU8647,New,RST235,Pickup,5,197.06,,2.93,0.0,0,Delivered,Card,Android,4.9
ORD006727,2025-01-23,21,CU5564,Repeat,RST294,Delivery,2,68.91,WELCOME25,3.76,7.0,21,Delivered,Wallet,iOS,4.4
ORD012106,2025-02-10,16,CU5432,Repeat,RST265,Delivery,2,88.18,,1.79,9.0,39,Delivered,Cash,Web,4.3
ORD010281,2025-02-04,16,CU8891,New,RST209,Delivery,2,95.91,WELCOME25,3.0,7.0,37,Delivered,Wallet,iOS,3.9
ORD043625,2025-05-18,21,CU5504,Repeat,RST120,Delivery,2,46.57,,14.27,5.0,42,Delivered,Apple Pay,Web,4.2
ORD043099,2025-05-16,11,CU10067,Repeat,RST196,Delivery,1,75.66,FEAST20,7.43,9.0,26,Delivered,Wallet,Web,4.7
ORD033086,2025-04-13,22,CU5994,New,RST290,Dine-in,1,32.49,FEAST20,1.83,0.0,0,Delivered,Wallet,iOS,4.0
ORD027736,2025-03-27,21,CU10359,Repeat,RST128,Delivery,2,54.39,RAMADAN15,22.83,5.0,40,Delivered,Apple Pay,Android,3.8
ORD011194,2025-02-07,18,CU10424,Repeat,RST194,Delivery,3,72.07,,1.32,12.0,39,Delivered,Apple Pay,Web,4.3
ORD040987,2025-05-09,18,CU5402,Repeat,RST162,Pickup,4,96.8,SUFRA10,5.87,0.0,0,Delivered,Wallet,iOS,4.3
ORD002759,2025-01-10,13,CU8058,Repeat,RST233,Dine-in,1,33.15,,0.31,0.0,0,Delivered,Cash,Android,3.8
ORD042427,2025-05-14,19,CU9408,Repeat,RST219,Delivery,1,24.87,SUFRA10,2.29,9.0,25,Delivered,Card,Android,5.0
ORD044894,2025-05-22,20,CU9844,Repeat,RST322,Pickup,3,109.3,,0.68,0.0,0,Delivered,Cash,Android,4.6
ORD033361,2025-04-14,18,CU5513,Repeat,RST249,Delivery,2,98.56,RAMADAN15,5.49,0.0,34,Delivered,Cash,Android,3.6
ORD026387,2025-03-23,18,CU5791,Repeat,RST330,Dine-in,1,48.71,SUFRA10,3.21,0.0,0,Delivered,Wallet,Web,4.7
ORD015971,2025-02-22,16,CU6100,Repeat,RST145,Delivery,3,60.17,WELCOME25,21.25,7.0,55,Delivered,Apple Pay,Android,3.9
ORD029061,2025-03-31,12,CU8940,New,RST206,Delivery,3,126.41,RAMADAN15,1.58,0.0,55,Delivered,Wallet,iOS,4.0
ORD026838,2025-03-24,20,CU8340,New,RST211,Delivery,5,207.07,,7.26,5.0,29,Delivered,Wallet,Web,4.1
ORD042134,2025-05-13,13,CU7485,Repeat,RST172,Pickup,2,49.56,FEAST20,3.3,0.0,0,Delivered,Card,Android,4.4
ORD036205,2025-04-23,22,CU8735,Repeat,RST127,Delivery,2,57.24,RAMADAN15,25.28,0.0,52,Delivered,Cash,iOS,3.4
ORD029463,2025-04-01,12,CU8519,Repeat,RST136,Delivery,4,102.51,,42.2,9.0,45,Delivered,Wallet,Web,3.4
ORD043479,2025-05-17,21,CU5343,Repeat,RST231,Delivery,1,29.61,,0.85,0.0,24,Delivered,Apple Pay,iOS,4.0
ORD001027,2025-01-04,14,CU8925,Repeat,RST310,Dine-in,2,47.18,SUFRA10,3.29,0.0,0,Delivered,Wallet,Android,4.3
ORD028041,2025-03-28,19,CU8656,Repeat,RST247,Delivery,2,84.97,RAMADAN15,7.67,9.0,25,Cancelled,Wallet,Android,
ORD021269,2025-03-09,13,CU8131,Repeat,RST192,Delivery,3,85.46,,2.49,5.0,42,Delivered,Card,iOS,3.5
ORD016636,2025-02-24,18,CU9057,New,RST195,Pickup,3,97.99,WELCOME25,7.59,0.0,0,Delivered,Card,Android,4.4
ORD010491,2025-02-04,16,CU10316,Repeat,RST176,Delivery,2,38.07,SUFRA10,0.75,0.0,40,Delivered,Apple Pay,Android,4.3
ORD034510,2025-04-18,13,CU6271,Repeat,RST337,Delivery,1,74.73,,0.88,9.0,25,Refunded,Wallet,Web,
ORD013143,2025-02-13,16,CU9731,New,RST118,Delivery,2,43.23,WELCOME25,13.33,5.0,62,Delivered,Apple Pay,Android,3.6
ORD009149,2025-01-31,20,CU5259,Repeat,RST290,Pickup,2,73.84,,2.27,0.0,0,Delivered,Cash,Android,4.7
ORD038445,2025-05-01,13,CU5061,Repeat,RST178,Delivery,2,59.14,,0.67,12.0,43,Delivered,Apple Pay,Android,3.9
ORD009627,2025-02-02,13,CU7443,Repeat,RST284,Dine-in,4,198.5,,3.37,0.0,0,Delivered,Card,Android,5.0
ORD019556,2025-03-05,18,CU5465,Repeat,RST186,Delivery,4,184.52,WELCOME25,14.8,12.0,25,Cancelled,Apple Pay,iOS,
ORD004958,2025-01-17,13,CU5757,Repeat,RST130,Delivery,4,108.9,,39.19,9.0,50,Delivered,Card,iOS,4.1
ORD045689,2025-05-25,12,CU7123,New,RST336,Pickup,5,263.95,,6.72,0.0,0,Delivered,Cash,Web,4.2
